Date,Open,High,Low,Close,Adj Close,Volume,Company
2011-11-29,344.3500061035156,349.70001220703125,340.3500061035156,342.3500061035156,256.0068359375,326765,TATACHEM.NS
2011-11-30,340.6499938964844,347.6499938964844,338.95001220703125,346.04998779296875,258.7737121582031,395188,TATACHEM.NS
2011-12-01,349.0,355.6000061035156,349.0,350.8500061035156,262.36309814453125,451234,TATACHEM.NS
2011-12-02,349.95001220703125,357.1000061035156,349.95001220703125,352.8500061035156,263.8586730957031,565354,TATACHEM.NS
2011-12-05,351.0,353.95001220703125,348.0,351.54998779296875,262.8865661621094,158287,TATACHEM.NS
2011-12-07,356.0,360.3500061035156,351.95001220703125,356.5,266.5881042480469,636346,TATACHEM.NS
2011-12-08,355.8500061035156,358.6000061035156,350.1000061035156,356.1499938964844,266.326416015625,279272,TATACHEM.NS
2011-12-09,350.5,354.0,349.6000061035156,351.79998779296875,263.073486328125,146178,TATACHEM.NS
2011-12-12,353.0,355.8999938964844,344.0,347.70001220703125,260.0075378417969,139954,TATACHEM.NS
2011-12-13,340.29998779296875,345.8999938964844,340.29998779296875,344.8999938964844,257.91375732421875,260292,TATACHEM.NS
2011-12-14,344.0,344.95001220703125,333.29998779296875,335.04998779296875,250.54794311523438,166737,TATACHEM.NS
2011-12-15,330.0,338.29998779296875,322.0,334.70001220703125,250.28623962402344,310003,TATACHEM.NS
2011-12-16,334.1000061035156,334.6499938964844,325.3500061035156,326.6499938964844,244.26649475097656,162333,TATACHEM.NS
2011-12-19,327.0,328.0,317.95001220703125,325.54998779296875,243.44390869140625,128175,TATACHEM.NS
2011-12-20,326.79998779296875,326.79998779296875,313.0,315.0,235.55471801757812,123302,TATACHEM.NS
2011-12-21,316.0,319.8999938964844,312.04998779296875,317.79998779296875,237.64849853515625,115283,TATACHEM.NS
2011-12-22,318.3999938964844,325.45001220703125,308.79998779296875,320.54998779296875,239.70501708984375,207933,TATACHEM.NS
2011-12-23,321.8500061035156,322.25,312.6000061035156,314.04998779296875,234.8443145751953,139918,TATACHEM.NS
2011-12-26,317.04998779296875,318.1499938964844,314.04998779296875,316.79998779296875,236.9007568359375,55984,TATACHEM.NS
2011-12-27,318.1499938964844,318.25,311.0,312.6499938964844,233.7974090576172,87364,TATACHEM.NS
2011-12-28,311.0,314.1499938964844,301.5,307.5,229.94627380371094,237288,TATACHEM.NS
2011-12-29,306.95001220703125,314.0,304.5,307.5,229.94627380371094,180783,TATACHEM.NS
2011-12-30,308.1000061035156,315.1499938964844,304.75,312.54998779296875,233.72262573242188,135067,TATACHEM.NS
2012-01-02,313.0,313.04998779296875,307.3500061035156,308.8500061035156,230.955810546875,51512,TATACHEM.NS
2012-01-03,309.8500061035156,317.8999938964844,309.1000061035156,316.1499938964844,236.4147186279297,176437,TATACHEM.NS
2012-01-04,316.70001220703125,320.0,313.0,314.1000061035156,234.8817138671875,431416,TATACHEM.NS
2012-01-05,314.04998779296875,317.0,310.5,311.8999938964844,233.23658752441406,181950,TATACHEM.NS
2012-01-06,312.6000061035156,312.6000061035156,308.25,310.45001220703125,232.15228271484375,166909,TATACHEM.NS
2012-01-09,320.3500061035156,323.8500061035156,317.20001220703125,318.6499938964844,238.28414916992188,471731,TATACHEM.NS
2012-01-10,320.0,322.0,319.3500061035156,320.6499938964844,239.77975463867188,315935,TATACHEM.NS
2012-01-11,324.70001220703125,324.70001220703125,312.1499938964844,313.75,234.62001037597656,337733,TATACHEM.NS
2012-01-12,313.79998779296875,319.29998779296875,312.0,315.04998779296875,235.5921173095703,422239,TATACHEM.NS
2012-01-13,318.1499938964844,318.20001220703125,313.5,315.3999938964844,235.85382080078125,295960,TATACHEM.NS
2012-01-16,313.3500061035156,317.8999938964844,313.0,314.3999938964844,235.10604858398438,146515,TATACHEM.NS
2012-01-17,315.79998779296875,327.20001220703125,314.20001220703125,324.6000061035156,242.7335662841797,540897,TATACHEM.NS
2012-01-18,327.95001220703125,330.5,320.5,321.6000061035156,240.49017333984375,375967,TATACHEM.NS
2012-01-19,321.0,328.0,321.0,324.20001220703125,242.43441772460938,333602,TATACHEM.NS
2012-01-20,325.8999938964844,328.8500061035156,321.0,324.0,242.2848663330078,459618,TATACHEM.NS
2012-01-23,324.0,328.0,322.1000061035156,326.0,243.78050231933594,169624,TATACHEM.NS
2012-01-24,326.6499938964844,333.3999938964844,326.6499938964844,329.70001220703125,246.5473175048828,260246,TATACHEM.NS
2012-01-25,332.45001220703125,332.45001220703125,325.20001220703125,326.29998779296875,244.00477600097656,206499,TATACHEM.NS
2012-01-27,325.1499938964844,338.70001220703125,325.1499938964844,336.75,251.81927490234375,335353,TATACHEM.NS
2012-01-30,336.1499938964844,337.04998779296875,330.1000061035156,334.25,249.94976806640625,289460,TATACHEM.NS
2012-01-31,338.95001220703125,344.70001220703125,333.1499938964844,341.3500061035156,255.25909423828125,387357,TATACHEM.NS
2012-02-01,348.95001220703125,348.95001220703125,333.95001220703125,346.5,259.1101989746094,245512,TATACHEM.NS
2012-02-02,349.8999938964844,351.95001220703125,346.0,349.04998779296875,261.01702880859375,406012,TATACHEM.NS
2012-02-03,352.79998779296875,352.79998779296875,340.04998779296875,345.0,257.9885559082031,270774,TATACHEM.NS
2012-02-06,350.0,352.0,346.0,348.5,260.6057434082031,349914,TATACHEM.NS
2012-02-07,353.95001220703125,353.95001220703125,342.04998779296875,344.79998779296875,257.8388977050781,249646,TATACHEM.NS
2012-02-08,347.95001220703125,349.1000061035156,343.5,347.04998779296875,259.521484375,254965,TATACHEM.NS
2012-02-09,347.29998779296875,354.95001220703125,345.25,351.54998779296875,262.8865661621094,322213,TATACHEM.NS
2012-02-10,351.1000061035156,362.0,343.3500061035156,357.0,266.9620056152344,1054465,TATACHEM.NS
2012-02-13,360.54998779296875,367.45001220703125,357.3999938964844,363.45001220703125,271.7852783203125,689432,TATACHEM.NS
2012-02-14,365.04998779296875,367.70001220703125,358.29998779296875,360.0,269.2054138183594,284488,TATACHEM.NS
2012-02-15,363.3999938964844,369.45001220703125,361.8500061035156,368.29998779296875,275.412109375,543563,TATACHEM.NS
2012-02-16,367.0,371.8999938964844,365.70001220703125,370.04998779296875,276.720703125,363952,TATACHEM.NS
2012-02-17,372.8500061035156,374.70001220703125,368.20001220703125,371.5,277.8050537109375,304855,TATACHEM.NS
2012-02-21,370.0,374.6000061035156,364.5,366.3999938964844,273.99127197265625,248109,TATACHEM.NS
2012-02-22,370.5,371.6499938964844,349.54998779296875,354.3999938964844,265.01776123046875,248844,TATACHEM.NS
2012-02-23,354.0,366.0,347.0,353.25,264.1578063964844,639825,TATACHEM.NS
2012-02-24,355.04998779296875,364.0,351.0,355.0,265.4664001464844,224238,TATACHEM.NS
2012-02-27,359.6000061035156,360.0,336.75,342.1499938964844,255.8572998046875,155660,TATACHEM.NS
2012-02-28,350.45001220703125,351.0,338.6000061035156,348.8999938964844,260.9049072265625,149905,TATACHEM.NS
2012-02-29,351.8999938964844,366.0,351.8999938964844,362.45001220703125,271.0374755859375,360535,TATACHEM.NS
2012-03-01,364.04998779296875,366.3500061035156,355.25,359.5,268.83148193359375,256087,TATACHEM.NS
2012-03-02,362.8999938964844,362.8999938964844,354.20001220703125,355.6000061035156,265.91510009765625,126012,TATACHEM.NS
2012-03-05,355.29998779296875,358.70001220703125,352.20001220703125,355.3500061035156,265.7281799316406,163994,TATACHEM.NS
2012-03-06,352.29998779296875,360.6000061035156,351.45001220703125,354.3999938964844,265.01776123046875,267652,TATACHEM.NS
2012-03-07,354.95001220703125,354.95001220703125,345.0,346.45001220703125,259.07281494140625,182735,TATACHEM.NS
2012-03-09,352.1000061035156,352.1000061035156,347.5,350.95001220703125,262.43792724609375,200748,TATACHEM.NS
2012-03-12,352.70001220703125,356.1000061035156,350.1000061035156,354.1499938964844,264.830810546875,147334,TATACHEM.NS
2012-03-13,359.8500061035156,364.8999938964844,354.0,359.5,268.83148193359375,241616,TATACHEM.NS
2012-03-14,362.04998779296875,367.0,355.6000061035156,357.3999938964844,267.2611389160156,209602,TATACHEM.NS
2012-03-15,357.0,362.75,354.6499938964844,359.20001220703125,268.6072082519531,188547,TATACHEM.NS
2012-03-16,362.95001220703125,363.0,353.20001220703125,355.0,265.4664001464844,254459,TATACHEM.NS
2012-03-19,360.04998779296875,360.04998779296875,351.20001220703125,354.29998779296875,264.9429931640625,125617,TATACHEM.NS
2012-03-20,352.29998779296875,356.8500061035156,350.75,354.1499938964844,264.830810546875,196487,TATACHEM.NS
2012-03-21,352.20001220703125,358.95001220703125,352.1499938964844,355.75,266.0272521972656,131550,TATACHEM.NS
2012-03-22,355.04998779296875,363.8999938964844,347.0,349.29998779296875,261.2039489746094,181129,TATACHEM.NS
2012-03-23,351.95001220703125,353.1499938964844,345.25,347.1499938964844,259.5962219238281,139363,TATACHEM.NS
2012-03-26,347.0,347.0,336.0,339.3999938964844,253.80087280273438,316748,TATACHEM.NS
2012-03-27,344.20001220703125,347.0,339.20001220703125,340.95001220703125,254.9599609375,272142,TATACHEM.NS
2012-03-28,341.5,344.75,336.0,337.75,252.56700134277344,276671,TATACHEM.NS
2012-03-29,337.70001220703125,345.8999938964844,335.1000061035156,341.1000061035156,255.0721435546875,199359,TATACHEM.NS
2012-03-30,338.0,349.0,338.0,346.6499938964844,259.2223815917969,344753,TATACHEM.NS
2012-04-02,348.0,349.45001220703125,342.25,343.8500061035156,257.1285705566406,118806,TATACHEM.NS
2012-04-03,347.6000061035156,348.70001220703125,344.1000061035156,345.20001220703125,258.1380920410156,432683,TATACHEM.NS
2012-04-04,344.0,353.5,344.0,350.8500061035156,262.36309814453125,117820,TATACHEM.NS
2012-04-09,345.0,350.79998779296875,339.04998779296875,339.8999938964844,254.1747589111328,190467,TATACHEM.NS
2012-04-10,338.0,343.95001220703125,333.25,335.1499938964844,250.62278747558594,232627,TATACHEM.NS
2012-04-11,335.79998779296875,339.29998779296875,329.1000061035156,335.75,251.07142639160156,102973,TATACHEM.NS
2012-04-12,336.04998779296875,341.5,336.04998779296875,340.79998779296875,254.84779357910156,216350,TATACHEM.NS
2012-04-13,340.0,346.0,338.0,339.3999938964844,253.80087280273438,158060,TATACHEM.NS
2012-04-16,344.79998779296875,350.8999938964844,338.1499938964844,348.04998779296875,260.2692565917969,126607,TATACHEM.NS
2012-04-17,353.3999938964844,354.70001220703125,348.1000061035156,349.3500061035156,261.2414245605469,317182,TATACHEM.NS
2012-04-18,352.1499938964844,353.8999938964844,349.29998779296875,350.6000061035156,262.1761474609375,305462,TATACHEM.NS
2012-04-19,351.04998779296875,354.70001220703125,333.0,351.95001220703125,263.1856994628906,173414,TATACHEM.NS
2012-04-20,348.54998779296875,353.3999938964844,340.70001220703125,342.45001220703125,256.0816650390625,136761,TATACHEM.NS
2012-04-23,340.70001220703125,348.0,340.70001220703125,343.20001220703125,256.6424865722656,82625,TATACHEM.NS
2012-04-24,352.0,352.0,340.0,340.79998779296875,254.84779357910156,62418,TATACHEM.NS
2012-04-25,343.0,343.8999938964844,336.0,336.8999938964844,251.93136596679688,79393,TATACHEM.NS
2012-04-26,337.1499938964844,339.70001220703125,325.0,327.1000061035156,244.60301208496094,455619,TATACHEM.NS
2012-04-27,330.45001220703125,333.0,327.29998779296875,332.45001220703125,248.60374450683594,206399,TATACHEM.NS
2012-04-30,336.0,338.0,332.79998779296875,336.25,251.44529724121094,143066,TATACHEM.NS
2012-05-02,337.0,340.95001220703125,334.0,337.04998779296875,252.0435333251953,128961,TATACHEM.NS
2012-05-03,338.95001220703125,338.95001220703125,330.5,332.1499938964844,248.37937927246094,122853,TATACHEM.NS
2012-05-04,332.8999938964844,334.8500061035156,325.0,331.8500061035156,248.15509033203125,157236,TATACHEM.NS
2012-05-07,328.1000061035156,339.8500061035156,322.6000061035156,337.54998779296875,252.41746520996094,176713,TATACHEM.NS
2012-05-08,342.0,342.0,335.25,336.95001220703125,251.96873474121094,93981,TATACHEM.NS
2012-05-09,336.04998779296875,339.0,335.1000061035156,336.5,251.63221740722656,62908,TATACHEM.NS
2012-05-10,337.1499938964844,344.5,336.5,340.5,254.6234130859375,241206,TATACHEM.NS
2012-05-11,340.5,345.0,330.54998779296875,333.0,249.01504516601562,198474,TATACHEM.NS
2012-05-14,333.0,338.3999938964844,328.20001220703125,330.20001220703125,246.92120361328125,71778,TATACHEM.NS
2012-05-15,330.0,332.0,321.54998779296875,327.1000061035156,244.60301208496094,249180,TATACHEM.NS
2012-05-16,324.04998779296875,327.5,322.0,325.75,243.59347534179688,88963,TATACHEM.NS
2012-05-17,326.1499938964844,329.95001220703125,324.8999938964844,325.3999938964844,243.33177185058594,135808,TATACHEM.NS
2012-05-18,325.0,325.0,318.5,320.0,239.29368591308594,85628,TATACHEM.NS
2012-05-21,316.1499938964844,322.8500061035156,311.1000061035156,314.8500061035156,235.44259643554688,326139,TATACHEM.NS
2012-05-22,317.8500061035156,318.8999938964844,312.04998779296875,313.6000061035156,234.5078125,119506,TATACHEM.NS
2012-05-23,312.04998779296875,313.5,308.0,309.79998779296875,231.66619873046875,79373,TATACHEM.NS
2012-05-24,310.8500061035156,313.45001220703125,308.79998779296875,309.8500061035156,231.70361328125,229912,TATACHEM.NS
2012-05-25,310.0,312.0,309.3500061035156,311.04998779296875,232.60096740722656,129330,TATACHEM.NS
2012-05-28,312.0,325.0,311.0,323.1499938964844,241.6492156982422,165751,TATACHEM.NS
2012-05-29,325.0,326.20001220703125,318.04998779296875,318.6499938964844,238.28414916992188,72153,TATACHEM.NS
2012-05-30,316.95001220703125,323.6499938964844,314.20001220703125,316.8500061035156,236.9381561279297,160760,TATACHEM.NS
2012-05-31,315.0,315.0,304.1499938964844,307.8500061035156,230.20799255371094,390011,TATACHEM.NS
2012-06-01,307.0,310.5,306.0,307.5,229.94627380371094,149772,TATACHEM.NS
2012-06-04,309.04998779296875,309.04998779296875,299.29998779296875,299.8999938964844,224.26309204101562,171376,TATACHEM.NS
2012-06-05,299.0,308.25,299.0,304.70001220703125,227.8524932861328,299840,TATACHEM.NS
2012-06-06,305.04998779296875,309.79998779296875,305.04998779296875,309.0,231.06796264648438,276607,TATACHEM.NS
2012-06-07,312.8999938964844,314.5,310.1000061035156,312.0,233.3113250732422,236694,TATACHEM.NS
2012-06-08,312.0,314.79998779296875,308.3999938964844,311.5,232.93743896484375,288310,TATACHEM.NS
2012-06-11,314.75,322.0,313.1000061035156,317.04998779296875,237.0876922607422,272516,TATACHEM.NS
2012-06-12,315.8999938964844,318.95001220703125,314.3999938964844,317.0,237.05032348632812,136995,TATACHEM.NS
2012-06-13,317.0,318.25,312.5,313.0,234.0591583251953,404828,TATACHEM.NS
2012-06-14,322.0,322.0,311.5,312.75,233.87220764160156,204052,TATACHEM.NS
2012-06-15,315.0,315.25,308.04998779296875,309.8999938964844,231.74099731445312,214525,TATACHEM.NS
2012-06-18,320.0,320.0,304.3999938964844,306.1499938964844,228.936767578125,224604,TATACHEM.NS
2012-06-19,305.95001220703125,308.04998779296875,299.25,302.3500061035156,226.09515380859375,294654,TATACHEM.NS
2012-06-20,303.0,309.5,302.5,307.75,230.1332550048828,101499,TATACHEM.NS
2012-06-21,311.29998779296875,311.29998779296875,306.20001220703125,307.95001220703125,230.2827606201172,140639,TATACHEM.NS
2012-06-22,307.0,308.0,303.0,306.1000061035156,228.89935302734375,1049468,TATACHEM.NS
2012-06-25,306.8999938964844,309.8999938964844,304.5,304.95001220703125,228.03944396972656,228532,TATACHEM.NS
2012-06-26,304.0,307.0,303.1000061035156,304.6499938964844,227.81507873535156,219289,TATACHEM.NS
2012-06-27,305.29998779296875,308.6499938964844,305.1499938964844,305.95001220703125,228.78721618652344,133185,TATACHEM.NS
2012-06-28,308.6000061035156,308.6499938964844,303.5,305.79998779296875,228.675048828125,281959,TATACHEM.NS
2012-06-29,308.3999938964844,312.5,307.70001220703125,311.0,232.56356811523438,245122,TATACHEM.NS
2012-07-02,315.8500061035156,317.79998779296875,312.0,315.5,235.9286651611328,303743,TATACHEM.NS
2012-07-03,316.0,318.79998779296875,315.5,317.20001220703125,237.1999053955078,291513,TATACHEM.NS
2012-07-04,319.95001220703125,321.25,315.3500061035156,316.25,236.48944091796875,157634,TATACHEM.NS
2012-07-05,315.04998779296875,328.3500061035156,313.04998779296875,324.3999938964844,242.58399963378906,927968,TATACHEM.NS
2012-07-06,324.0,325.5,320.6000061035156,321.70001220703125,240.56495666503906,169264,TATACHEM.NS
2012-07-09,323.0,323.0,315.20001220703125,318.04998779296875,237.83544921875,189333,TATACHEM.NS
2012-07-10,318.6499938964844,322.29998779296875,318.6499938964844,321.6499938964844,240.52752685546875,449794,TATACHEM.NS
2012-07-11,320.8999938964844,323.0,320.0,320.1499938964844,239.40586853027344,98085,TATACHEM.NS
2012-07-12,319.75,322.3999938964844,318.25,320.79998779296875,239.89190673828125,211646,TATACHEM.NS
2012-07-13,323.8999938964844,323.8999938964844,318.95001220703125,320.79998779296875,239.89190673828125,114288,TATACHEM.NS
2012-07-16,320.79998779296875,323.8500061035156,318.1499938964844,319.20001220703125,238.6954803466797,169654,TATACHEM.NS
2012-07-17,319.8999938964844,321.79998779296875,317.8999938964844,319.0,238.54592895507812,428582,TATACHEM.NS
2012-07-18,320.04998779296875,320.04998779296875,315.1499938964844,318.0,237.79812622070312,307561,TATACHEM.NS
2012-07-19,325.0,325.0,317.20001220703125,318.0,237.79812622070312,370792,TATACHEM.NS
2012-07-20,325.0,325.0,316.1000061035156,318.0,237.79812622070312,260883,TATACHEM.NS
2012-07-23,314.75,318.3500061035156,312.1000061035156,314.25,234.99386596679688,132335,TATACHEM.NS
2012-07-24,314.8999938964844,317.8999938964844,314.45001220703125,316.6000061035156,236.7511749267578,149720,TATACHEM.NS
2012-07-25,315.95001220703125,316.6499938964844,310.0,310.8500061035156,232.4513702392578,142907,TATACHEM.NS
2012-07-26,311.04998779296875,312.0,303.0,305.45001220703125,228.41331481933594,331360,TATACHEM.NS
2012-07-27,307.8999938964844,309.3999938964844,304.6000061035156,305.1000061035156,228.15159606933594,162531,TATACHEM.NS
2012-07-30,309.5,310.0,305.1000061035156,309.20001220703125,231.2174835205078,322372,TATACHEM.NS
2012-07-31,308.95001220703125,310.0,305.5,305.8999938964844,228.7498321533203,222827,TATACHEM.NS
2012-08-01,305.0,311.0,305.0,310.6499938964844,232.3018035888672,301909,TATACHEM.NS
2012-08-02,307.0,312.25,307.0,309.95001220703125,231.77835083007812,141691,TATACHEM.NS
2012-08-03,309.0,311.70001220703125,307.5,308.8500061035156,230.955810546875,310822,TATACHEM.NS
2012-08-06,318.0,318.0,310.0,310.79998779296875,232.41400146484375,304839,TATACHEM.NS
2012-08-07,313.0,313.95001220703125,306.1000061035156,308.70001220703125,230.84364318847656,1214708,TATACHEM.NS
2012-08-08,300.54998779296875,304.25,298.0,299.25,231.26869201660156,640530,TATACHEM.NS
2012-08-09,300.0,304.3999938964844,300.0,302.6499938964844,233.8963165283203,418087,TATACHEM.NS
2012-08-10,302.6499938964844,307.0,301.70001220703125,306.04998779296875,236.52392578125,536686,TATACHEM.NS
2012-08-13,307.3999938964844,309.5,304.75,308.25,238.22415161132812,454975,TATACHEM.NS
2012-08-14,309.04998779296875,311.45001220703125,306.1000061035156,310.45001220703125,239.92437744140625,326436,TATACHEM.NS
2012-08-16,312.0,312.3999938964844,308.8999938964844,310.70001220703125,240.11753845214844,210830,TATACHEM.NS
2012-08-17,310.0,317.3999938964844,309.6000061035156,316.1000061035156,244.29087829589844,741558,TATACHEM.NS
2012-08-21,319.25,319.25,309.8500061035156,312.1499938964844,241.23818969726562,138782,TATACHEM.NS
2012-08-22,311.0,313.70001220703125,309.6000061035156,311.04998779296875,240.38807678222656,288344,TATACHEM.NS
2012-08-23,312.45001220703125,314.0,308.0,310.0,239.57659912109375,223936,TATACHEM.NS
2012-08-24,308.0,315.25,307.0,314.29998779296875,242.8997344970703,241786,TATACHEM.NS
2012-08-27,314.79998779296875,314.8999938964844,308.1499938964844,309.75,239.38339233398438,150498,TATACHEM.NS
2012-08-28,300.0,308.95001220703125,300.0,305.20001220703125,235.8670196533203,171447,TATACHEM.NS
2012-08-29,302.54998779296875,310.6499938964844,300.1499938964844,305.95001220703125,236.4466552734375,297204,TATACHEM.NS
2012-08-30,305.95001220703125,307.5,300.1000061035156,302.29998779296875,233.6257781982422,216988,TATACHEM.NS
2012-08-31,302.70001220703125,305.3500061035156,302.5,304.8999938964844,235.6351776123047,213822,TATACHEM.NS
2012-09-03,302.54998779296875,305.25,302.54998779296875,304.75,235.51927185058594,262700,TATACHEM.NS
2012-09-04,304.8500061035156,307.0,303.5,304.8999938964844,235.6351776123047,202299,TATACHEM.NS
2012-09-05,303.79998779296875,311.6000061035156,303.54998779296875,311.0,240.3494110107422,1090645,TATACHEM.NS
2012-09-06,312.3500061035156,316.45001220703125,312.20001220703125,313.79998779296875,242.51329040527344,375523,TATACHEM.NS
2012-09-07,313.04998779296875,319.0,313.04998779296875,318.5,246.1456298828125,324027,TATACHEM.NS
2012-09-10,318.79998779296875,325.3999938964844,317.8500061035156,322.8500061035156,249.5074462890625,424593,TATACHEM.NS
2012-09-11,324.3500061035156,325.20001220703125,320.95001220703125,324.20001220703125,250.55075073242188,265848,TATACHEM.NS
2012-09-12,325.0,330.79998779296875,321.8999938964844,323.70001220703125,250.1643524169922,807913,TATACHEM.NS
2012-09-13,323.04998779296875,324.95001220703125,319.25,321.45001220703125,248.4254608154297,452868,TATACHEM.NS
2012-09-14,323.04998779296875,325.0,318.5,319.95001220703125,247.26625061035156,477728,TATACHEM.NS
2012-09-17,321.20001220703125,321.8999938964844,316.45001220703125,317.75,245.56605529785156,212164,TATACHEM.NS
2012-09-18,317.5,320.45001220703125,313.3500061035156,314.5,243.05433654785156,328824,TATACHEM.NS
2012-09-20,304.0,317.20001220703125,304.0,315.5,243.82717895507812,277607,TATACHEM.NS
2012-09-21,317.95001220703125,325.45001220703125,315.70001220703125,323.6499938964844,250.1256866455078,420368,TATACHEM.NS
2012-09-24,323.6499938964844,328.3999938964844,318.1000061035156,320.25,247.4981231689453,933621,TATACHEM.NS
2012-09-25,320.95001220703125,324.6499938964844,316.54998779296875,318.25,245.9524383544922,348937,TATACHEM.NS
2012-09-26,316.6000061035156,320.75,315.1000061035156,315.70001220703125,243.98170471191406,224674,TATACHEM.NS
2012-09-27,317.8500061035156,321.6000061035156,317.25,318.5,246.1456298828125,484943,TATACHEM.NS
2012-09-28,315.6000061035156,323.8999938964844,315.6000061035156,320.8500061035156,247.96180725097656,333313,TATACHEM.NS
2012-10-01,319.8999938964844,323.6499938964844,319.8999938964844,321.0,248.07772827148438,392838,TATACHEM.NS
2012-10-03,320.0,330.3999938964844,320.0,327.0,252.71463012695312,903454,TATACHEM.NS
2012-10-04,328.1000061035156,331.6000061035156,325.1000061035156,326.1499938964844,252.05772399902344,580913,TATACHEM.NS
2012-10-05,327.6499938964844,328.6000061035156,320.0,320.45001220703125,247.65261840820312,776883,TATACHEM.NS
2012-10-08,321.0,322.8999938964844,318.25,319.95001220703125,247.26625061035156,692955,TATACHEM.NS
2012-10-09,320.0,323.3999938964844,317.75,318.25,245.9524383544922,352770,TATACHEM.NS
2012-10-10,320.70001220703125,320.70001220703125,315.3999938964844,316.0,244.2135467529297,311621,TATACHEM.NS
2012-10-11,318.1000061035156,324.8500061035156,317.5,323.1499938964844,249.7392578125,713520,TATACHEM.NS
2012-10-12,322.8999938964844,326.8999938964844,321.1499938964844,325.3999938964844,251.47813415527344,544889,TATACHEM.NS
2012-10-15,327.95001220703125,328.5,324.20001220703125,324.8999938964844,251.09170532226562,351946,TATACHEM.NS
2012-10-16,323.04998779296875,327.5,322.0,323.8999938964844,250.31890869140625,404471,TATACHEM.NS
2012-10-17,325.0,328.25,323.3500061035156,325.3500061035156,251.4394989013672,414640,TATACHEM.NS
2012-10-18,326.04998779296875,331.8999938964844,325.5,326.1499938964844,252.05772399902344,586817,TATACHEM.NS
2012-10-19,326.04998779296875,329.3500061035156,325.6000061035156,326.8999938964844,252.6373748779297,234310,TATACHEM.NS
2012-10-22,326.8500061035156,330.70001220703125,316.6499938964844,326.79998779296875,252.56011962890625,388549,TATACHEM.NS
2012-10-23,328.75,330.70001220703125,324.8999938964844,325.5,251.55540466308594,288529,TATACHEM.NS
2012-10-25,328.75,330.29998779296875,322.04998779296875,325.04998779296875,251.20767211914062,960596,TATACHEM.NS
2012-10-29,325.0,326.25,321.0,321.70001220703125,248.61868286132812,104324,TATACHEM.NS
2012-10-30,323.8999938964844,326.5,317.29998779296875,319.29998779296875,246.76388549804688,474527,TATACHEM.NS
2012-10-31,320.0,322.0,315.3500061035156,316.45001220703125,244.5613555908203,663642,TATACHEM.NS
2012-11-01,318.0,319.0,315.6000061035156,316.29998779296875,244.44540405273438,381941,TATACHEM.NS
2012-11-02,319.8999938964844,319.8999938964844,316.20001220703125,316.75,244.79318237304688,703734,TATACHEM.NS
2012-11-05,317.6499938964844,321.45001220703125,317.5,318.0,245.7592315673828,581820,TATACHEM.NS
2012-11-06,318.95001220703125,319.8999938964844,317.0,319.0,246.53207397460938,285616,TATACHEM.NS
2012-11-07,318.0,320.0,317.79998779296875,318.3500061035156,246.02972412109375,238556,TATACHEM.NS
2012-11-08,316.04998779296875,319.5,316.0,318.8500061035156,246.41610717773438,208418,TATACHEM.NS
2012-11-09,319.29998779296875,321.20001220703125,318.0,318.8500061035156,246.41610717773438,220500,TATACHEM.NS
2012-11-12,317.95001220703125,321.0,316.0,319.5,246.91848754882812,141943,TATACHEM.NS
2012-11-15,320.0,320.0,316.0,316.45001220703125,244.5613555908203,310995,TATACHEM.NS
2012-11-16,315.04998779296875,318.95001220703125,314.0,317.25,245.1796112060547,635396,TATACHEM.NS
2012-11-19,317.3999938964844,317.95001220703125,309.1000061035156,312.70001220703125,241.66323852539062,421172,TATACHEM.NS
2012-11-20,313.45001220703125,316.6000061035156,311.1499938964844,312.8500061035156,241.77920532226562,806199,TATACHEM.NS
2012-11-21,310.04998779296875,313.8500061035156,310.04998779296875,312.54998779296875,241.54727172851562,334302,TATACHEM.NS
2012-11-22,312.95001220703125,315.0,310.0,311.8500061035156,241.00631713867188,158202,TATACHEM.NS
2012-11-23,311.8999938964844,314.79998779296875,311.0,313.5,242.281494140625,147497,TATACHEM.NS
2012-11-26,313.6000061035156,315.79998779296875,310.5,310.8999938964844,240.2721405029297,201086,TATACHEM.NS
2012-11-27,310.0,313.1000061035156,310.0,310.3500061035156,239.84707641601562,524640,TATACHEM.NS
2012-11-29,309.1000061035156,326.45001220703125,309.1000061035156,325.0,251.16897583007812,724780,TATACHEM.NS
2012-11-30,322.0,328.45001220703125,322.0,327.20001220703125,252.86927795410156,343265,TATACHEM.NS
2012-12-03,328.5,336.95001220703125,322.95001220703125,334.3500061035156,258.3949279785156,958066,TATACHEM.NS
2012-12-04,335.0,366.70001220703125,335.0,352.54998779296875,272.46038818359375,3693639,TATACHEM.NS
2012-12-05,352.5,357.0,343.20001220703125,344.95001220703125,266.5869140625,803242,TATACHEM.NS
2012-12-06,346.20001220703125,355.0,342.79998779296875,350.5,270.8761291503906,1144856,TATACHEM.NS
2012-12-07,351.0,352.95001220703125,345.29998779296875,347.29998779296875,268.4031066894531,951441,TATACHEM.NS
2012-12-10,348.0,353.0,345.1499938964844,347.3999938964844,268.4803771972656,953817,TATACHEM.NS
2012-12-11,346.6499938964844,350.5,336.0,341.0,263.53424072265625,583976,TATACHEM.NS
2012-12-12,343.04998779296875,347.75,337.3500061035156,339.3500061035156,262.2590637207031,510619,TATACHEM.NS
2012-12-13,337.0,344.3999938964844,331.0,332.8999938964844,257.2743835449219,553127,TATACHEM.NS
